Tag MAC,Frequency,Power (dBm),Voltage (mV)
58_E6_C5_01_AE_E0,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.662, 4.578, 5.798, 7.324, 9.155, 11.368, 14.191, 17.624, 21.82, 26.78, 31.586, 38.682, 47.532, 57.45, 69.352, 83.2, 98.726, 116.4645, 136.416, 159.152, 185.702, 215.534, 249.561, 287.785, 330.282, 377.508, 430.304, 488.975]"
58_E6_C5_01_AE_E0,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.196, 5.341, 6.638, 8.316, 10.452, 13.046, 16.251, 20.142, 24.834, 30.442, 36.011, 44.442, 54.398, 65.69, 78.965, 94.224, 111.543, 130.922, 152.895, 177.768, 207.294, 240.024, 276.951, 318.608, 364.614, 415.961, 473.03, 537.194]"
58_E6_C5_01_AE_E0,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.807, 6.104, 7.553, 9.613, 11.902, 14.954, 18.54, 22.965, 28.229, 34.791, 41.81, 51.27, 62.4475, 75.303, 90.105, 107.042, 126.116, 147.631, 171.969, 199.13, 231.97500000000002, 268.559, 308.08, 353.399, 403.601, 459.2585, 521.859, 590.715]"
58_E6_C5_01_AE_E0,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.493, 7.019, 8.698, 10.986, 13.695, 17.128, 21.286, 26.322, 32.425, 39.597, 48.219, 59.205, 71.565, 86.213, 102.922, 121.691, 142.977, 166.857, 193.408, 223.468, 259.785, 298.848, 342.947, 392.424, 447.013, 507.515, 575.723, 650.34]"
58_E6_C5_01_AE_E0,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.256, 8.011, 9.995, 12.589, 15.793, 19.608, 24.414, 30.137, 37.232, 45.396, 55.619, 68.055, 82.094, 98.726, 117.456, 138.323, 161.746, 188.373, 217.975, 251.011, 289.921, 333.791, 381.933, 436.027, 495.613, 561.532, 634.546, 716.564]"
58_E6_C5_01_AE_E0,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.324, 9.155, 11.444, 14.42, 18.158, 22.66, 28.153, 34.791, 42.725, 52.11, 64.469, 78.431, 94.911, 112.917, 134.279, 157.626, 183.986, 213.55, 246.204, 282.75, 324.788, 372.93, 425.956, 483.864, 548.867, 621.9195, 701.4955, 789.769]"
58_E6_C5_01_AE_E0,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.316, 10.452, 13.199, 16.556, 20.829, 25.9785, 32.235, 40.055, 49.287, 60.044, 74.083, 89.952, 108.721, 129.702, 153.353, 179.522, 208.896, 241.97, 278.248, 318.608, 364.04200000000003, 417.334, 475.395, 540.246, 611.582, 690.242, 778.439, 875.83]"
58_E6_C5_01_AE_E0,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.308, 11.749, 14.878, 18.769, 23.499, 29.526, 36.774, 45.548, 56.153, 68.742, 84.916, 103.304, 123.98, 147.402, 173.953, 203.708, 237.049, 273.365, 314.26, 359.121, 410.01, 468.681, 532.921, 604.334, 682.918, 768.139, 865.949, 972.763]"
58_E6_C5_01_AE_E0,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.147, 12.894, 16.365000000000002, 20.752, 26.169, 32.807, 41.047, 51.118, 63.096, 77.44, 94.987, 115.74, 139.01, 165.789, 195.087, 228.962, 265.774, 306.935, 352.026, 402.686, 458.839, 524.147, 595.598, 674.754, 763.256, 858.778, 965.4765, 1081.636]"
58_E6_C5_01_AE_E0,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.758, 13.733, 17.395, 21.973, 27.771, 35.096, 44.099, 55.238, 68.513, 84.23, 102.541, 124.819, 151.675, 180.896, 214.008, 251.316, 292.2485, 338.216, 389.105, 445.106, 508.736, 581.75, 662.9665, 751.278, 847.753, 955.673, 1073.777, 1205.348]"
58_E6_C5_01_AE_E0,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.834, 13.809, 17.509999999999998, 22.240000000000002, 28.153, 35.706, 44.785, 56.306, 70.268, 86.9, 105.669, 130.007, 158.389, 189.441, 226.6345, 266.804, 312.505, 363.165, 419.089, 481.613, 552.605, 633.707, 724.193, 822.309, 929.732, 1051.041, 1182.116, 1327.535]"
58_E6_C5_01_AE_E0,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.3, 13.123, 16.709, 21.21, 26.932, 34.028, 43.107, 53.864, 67.63550000000001, 84.154, 103.838, 128.557, 156.481, 189.8605, 228.275, 271.382, 319.6, 373.999, 435.149, 502.48, 578.9655, 667.887, 767.376, 877.394, 997.635, 1129.282, 1273.442, 1433.089]"
58_E6_C5_01_AE_E0,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.537, 12.055, 15.412, 19.532, 24.72, 31.357, 39.445, 49.668, 62.181, 77.249, 96.895, 120.546, 148.089, 180.896, 218.433, 261.692, 311.36, 366.751, 430.152, 501.411, 580.911, 672.77, 778.744, 896.773, 1026.169, 1170.062, 1323.568, 1497.864]"
58_E6_C5_01_AE_E0,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.698, 10.986, 13.962, 17.662, 22.354, 28.229, 35.477, 44.48, 55.695, 69.123, 87.7775, 109.483, 134.966, 164.988, 200.198, 241.474, 288.6625, 342.489, 404.93600000000004, 475.242, 551.843, 646.677, 754.635, 875.944, 1009.689, 1157.359, 1320.058, 1502.708]"
58_E6_C5_01_AE_E0,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.858, 9.918, 12.589, 15.793, 19.989, 25.101, 31.586, 39.597, 49.439, 61.532, 77.897, 97.276, 120.165, 147.326, 178.912, 216.068, 259.632, 309.606, 366.865, 432.822, 507.248, 600.748, 703.441, 822.08, 952.2775, 1101.701, 1265.278, 1447.623]"
58_E6_C5_01_AE_E0,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.019, 8.927, 11.368, 14.343, 18.12, 22.774, 28.572499999999998, 35.706, 44.404, 55.085, 69.581, 86.557, 106.737, 130.999, 159.38, 192.416, 231.785, 276.646, 329.061, 389.563, 460.0215, 547.1505, 643.397, 755.55, 879.835, 1021.363, 1181.468, 1357.977]"
58_E6_C5_01_AE_E0,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.5995, 8.392, 10.529, 13.199, 16.785, 20.981, 26.322, 32.807, 40.742, 50.545500000000004, 62.638, 78.012, 96.24600000000001, 118.143, 143.053, 173.8, 208.972, 249.18, 296.178, 351.339, 418.898, 498.894, 587.778, 690.166, 807.965, 940.871, 1092.317, 1260.395]"
58_E6_C5_01_AE_E0,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.18, 7.82, 9.842, 12.436, 15.64, 19.608, 24.491, 30.594, 37.995, 46.882999999999996, 56.764, 70.954, 87.587, 107.424, 130.77, 158.083, 189.822, 226.902, 269.932, 319.524, 383.001, 456.397, 538.109, 632.563, 741.703, 865.339, 1006.79, 1164.492]"
58_E6_C5_01_AE_E0,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.798, 7.3625, 9.308, 11.673, 14.725, 18.463, 23.041, 28.687, 35.63, 43.946, 52.338, 65.232, 80.568, 98.802, 120.012, 145.19, 174.563, 207.98, 247.807, 293.889, 351.949, 417.945, 494.85, 582.055, 682.994, 797.742, 927.672, 1076.753]"
58_E6_C5_01_AE_E0,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.493, 6.943, 8.774, 10.986, 13.886, 17.395, 21.592, 26.856, 33.494, 41.352, 48.447, 60.349, 74.311, 91.325, 110.857, 134.279, 161.593, 192.798, 229.496, 272.068, 325.399, 386.282, 456.016, 538.2239999999999, 630.274, 735.18, 857.481, 995.117]"
58_E6_C5_01_AE_E0,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.188, 6.485, 8.24, 10.376, 13.046, 16.327, 20.371, 25.406, 31.586, 38.987, 45.396, 56.382, 69.429, 85.145, 103.761, 125.2, 150.759, 180.209, 214.237, 253.986, 302.892, 359.541, 424.43, 499.58, 586.671, 684.52, 798.886, 927.596]"
58_E6_C5_01_AE_E0,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.883, 6.18, 7.782, 9.766, 12.322, 15.412, 19.226, 23.957, 29.603, 36.774, 42.725, 53.178, 65.766, 80.644, 98.039, 118.639, 142.596, 170.52, 202.792, 240.406, 282.75, 335.698, 397.803, 468.223, 548.638, 641.794, 747.921, 868.696]"
58_E6_C5_01_AE_E0,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.578, 5.798, 7.248, 9.155, 11.444, 14.343, 18.006, 22.3925, 27.771, 34.257, 40.513, 50.355, 62.104, 75.99, 93.08, 112.459, 135.195, 161.746, 192.416, 227.817, 266.499, 316.548, 373.617, 438.926, 517.205, 603.952, 704.051, 818.112]"
58_E6_C5_01_10_FC,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.373, 1.678, 2.136, 2.7085, 3.433, 4.273, 5.341, 6.714, 8.392, 10.376, 13.199, 16.48, 20.447, 25.33, 30.976, 37.919, 45.93, 55.467, 66.529, 79.423, 95.7885, 113.298, 134.089, 156.863, 183.108, 212.024, 246.052, 283.36]"
58_E6_C5_01_10_FC,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.602, 2.06, 2.594, 3.204, 4.0055, 5.035, 6.256, 7.782, 9.766, 12.055, 15.106, 18.845, 23.346, 28.687, 35.248, 42.802, 51.652, 62.257, 74.388, 88.502, 106.279, 124.819, 147.173, 172.351, 200.427, 232.013, 268.025, 307.851]"
58_E6_C5_01_10_FC,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.907, 2.403, 2.976, 3.738, 4.73, 5.875, 7.401, 9.155, 11.368, 14.115, 17.243, 21.3245, 26.398, 32.425, 39.597, 48.219, 58.137, 69.657, 82.933, 98.344, 116.884, 137.865, 161.059, 188.449, 218.051, 252.461, 290.837, 333.867]"
58_E6_C5_01_10_FC,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.213, 2.747, 3.51, 4.349, 5.493, 6.867, 8.621, 10.681, 13.199, 16.403, 19.684, 24.186, 29.831, 36.774, 44.709, 54.093, 65.08, 77.745, 92.317, 108.873, 128.405, 151.064, 175.937, 204.852, 237.125, 273.823, 314.794, 359.61699999999996]"
58_E6_C5_01_10_FC,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.594, 3.204, 3.967, 5.112, 6.332, 8.011, 9.995, 12.36, 15.335, 18.921, 22.316, 27.695, 34.028, 41.581, 50.431, 60.807, 72.862, 86.824, 102.77, 120.775, 140.841, 164.721, 192.645, 223.697, 258.335, 297.627, 340.887, 389.334]"
58_E6_C5_01_10_FC,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.976, 3.738, 4.73, 5.951, 7.401, 9.155, 11.444, 14.267, 17.7, 21.706, 25.406, 31.357, 38.529, 46.998, 56.916, 68.284, 81.712, 97.009, 114.29, 133.822, 155.718, 181.659, 211.872, 244.678, 282.597, 324.2925, 370.642, 423.3235]"
58_E6_C5_01_10_FC,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.433, 4.273, 5.417, 6.79, 8.469, 10.605, 13.199, 16.327, 20.218, 24.9105, 28.916, 35.706, 43.87, 53.178, 64.24, 76.753, 91.745, 108.263, 127.108, 148.623, 172.58, 201.343, 233.539, 269.703, 310.063, 354.3525, 405.203, 461.814]"
58_E6_C5_01_10_FC,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.967, 4.959, 6.18, 7.782, 9.766, 12.131, 15.106, 18.692, 23.041, 28.382, 33.265, 40.818, 49.973, 60.273, 72.709, 86.976, 103.075, 121.386, 142.061, 165.484, 192.874, 223.697, 258.6785, 298.085, 341.878, 390.707, 444.953, 505.455]"
58_E6_C5_01_10_FC,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.578, 5.722, 7.172, 8.927, 11.215, 13.962, 17.395, 21.515, 26.551, 32.425, 38.224, 47.15, 57.527, 69.352, 83.162, 99.107, 117.037, 137.255, 159.915, 185.779, 216.297, 250.248, 288.396, 331.502, 379.263, 432.288, 491.341, 557.87]"
58_E6_C5_01_10_FC,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.188, 6.561, 8.24, 10.376, 12.894, 16.175, 19.989, 24.72, 30.365, 37.232, 44.709, 54.704, 66.453, 80.034, 95.598, 113.222, 133.135, 155.642, 180.896, 209.201, 243.381, 281.376, 322.423, 369.574, 421.683, 479.591, 544.747, 616.236]"
58_E6_C5_01_10_FC,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.0655, 7.63, 9.537, 11.978, 14.954, 18.616, 23.1555, 28.534, 35.019, 42.7635, 52.033, 63.706, 76.791, 92.164, 109.712, 129.396, 151.751, 176.776, 204.58499999999998, 236.057, 273.899, 314.794, 360.8, 412.528, 469.52, 532.692, 603.876, 681.773]"
58_E6_C5_01_10_FC,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.019, 8.85, 11.0245, 13.886, 17.319, 21.515, 26.703, 32.959, 40.513, 49.363, 60.273, 73.625, 88.579, 106.203, 125.963, 148.013, 172.732, 200.732, 231.861, 266.575, 307.317, 353.475, 404.135, 460.822, 523.308, 592.47, 669.184, 755.245]"
58_E6_C5_01_10_FC,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.087, 10.147, 12.741, 16.022, 20.066, 24.949, 30.976, 38.224, 46.921, 57.069, 70.382, 85.222, 102.922, 122.072, 144.808, 169.566, 197.452, 228.809, 263.371, 301.9, 346.227, 397.192, 452.964, 514.153, 582.818, 659.8, 743.801, 836.652]"
58_E6_C5_01_10_FC,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.308, 11.597, 14.725, 18.463, 23.117, 28.84, 35.706, 44.251, 54.322, 66.072, 81.178, 98.22999999999999, 118.334, 140.917, 166.094, 193.942, 225.299, 260.395, 298.924, 341.878, 390.173, 446.632, 508.278, 577.172, 652.857, 736.324, 829.671, 932.937]"
58_E6_C5_01_10_FC,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.338000000000001, 13.123, 16.556, 20.829, 26.131, 32.731, 40.78, 50.431, 61.952, 75.761, 93.08, 112.917, 135.271, 160.372, 188.754, 220.645, 256.352, 295.109, 338.827, 386.74, 441.062, 503.777, 572.442, 648.508, 732.433, 823.148, 927.367, 1041.276]"
58_E6_C5_01_10_FC,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.177, 14.191, 18.082, 22.889, 28.84, 36.088, 45.243, 56.229, 69.276, 84.993, 103.685, 125.963, 151.141, 179.904, 211.337, 247.73, 287.175, 331.35, 379.721, 434.043, 494.545, 564.66, 641.337, 726.101, 820.859, 923.4, 1037.537, 1161.822]"
58_E6_C5_01_10_FC,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.749, 14.878, 18.845, 23.804, 30.06, 37.995, 47.761, 59.739, 74.083, 90.944, 110.399, 134.279, 163.043, 194.247, 229.801, 269.703, 313.725, 363.012, 417.868, 477.913, 546.731, 625.2765, 712.749, 807.698, 911.574, 1027.466, 1154.269, 1295.491]"
58_E6_C5_01_10_FC,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.521, 14.649, 18.54, 23.537, 29.755, 37.766, 47.303, 59.358, 74.083, 91.63, 111.315, 136.873, 166.857, 199.588, 239.185, 281.872, 330.51, 384.604, 444.381, 511.368, 587.854, 674.83, 772.107, 877.775, 993.21, 1123.598, 1264.591, 1420.31]"
58_E6_C5_01_10_FC,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.681, 13.657, 17.243, 21.897, 27.771, 35.019, 44.251, 55.314, 69.314, 86.213, 106.432, 131.762, 160.525, 194.934, 234.836, 279.622, 330.053, 387.274, 451.514, 522.85, 603.571, 698.062, 803.998, 921.569, 1050.05, 1190.661, 1344.549, 1514.763]"
58_E6_C5_01_10_FC,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.689, 12.284, 15.564, 19.76, 24.949, 31.51, 39.673, 49.744, 62.181, 77.134, 96.971, 120.47, 148.013, 180.819, 218.585, 262.303, 312.734, 369.268, 434.272, 507.82, 588.998, 684.52, 795.224, 918.822, 1054.742, 1206.226, 1367.7804999999998, 1551.308]"
58_E6_C5_01_10_FC,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.698, 10.986, 13.886, 17.548, 22.126, 28.0, 35.019, 43.87, 54.704, 67.75, 86.213, 107.347, 132.296, 161.517, 196.002, 236.439, 282.979, 336.1945, 398.184, 468.299, 544.442, 640.192, 749.523, 872.816, 1009.689, 1161.25, 1328.679, 1517.281]"
58_E6_C5_01_10_FC,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.782, 9.766, 12.398, 15.488, 19.684, 24.643, 30.9, 38.605, 48.142, 59.70099999999999, 75.532, 94.2625, 116.312, 142.367, 172.732, 208.4765, 250.477, 298.619, 354.162, 418.25, 490.692, 582.055, 683.146, 800.488, 929.732, 1078.737, 1242.542, 1426.261]"
58_E6_C5_01_10_FC,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.943, 8.774, 11.139, 14.038, 17.7, 22.202, 27.771, 34.638, 42.954, 53.254, 67.14, 83.35249999999999, 102.617, 125.811, 152.743, 184.329, 221.79, 264.515, 314.488, 372.244, 440.299, 523.842, 616.388, 724.956, 845.426, 983.291, 1140.002, 1313.268]"
58_E6_C5_01_10_FC,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.561, 8.164, 10.3, 12.894, 16.327, 20.294, 25.444499999999998, 31.739, 39.368, 48.676, 60.273, 74.922, 92.279, 113.146, 136.721, 165.942, 199.283, 237.43, 282.063, 334.325, 398.871, 474.937, 559.548, 657.206, 769.818, 897.307, 1042.954, 1205.005]"
58_E6_C5_01_10_FC,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.027, 7.63, 9.613, 12.131, 15.183, 19.074, 23.804, 29.526, 36.622, 45.167, 54.513000000000005, 68.132, 83.925, 102.693, 125.048, 150.835, 180.972, 216.068, 256.886, 303.655, 364.08, 433.661, 511.025, 600.595, 704.1659999999999, 821.622, 956.4735, 1106.966]"
58_E6_C5_01_10_FC,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.722, 7.172, 9.079, 11.368, 14.267, 17.929, 22.278, 27.695, 34.333, 42.3055, 50.355, 62.638, 77.211, 94.606, 114.824, 138.743, 166.552, 198.291, 235.981, 279.698, 334.821, 397.345, 470.01599999999996, 552.605, 648.051, 756.695, 879.911, 1021.363]"
58_E6_C5_01_10_FC,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.341, 6.79, 8.545, 10.758, 13.428, 16.861, 20.905, 26.017, 32.349, 39.902, 46.616, 58.061, 71.412, 87.587, 106.203, 128.481, 154.498, 184.176, 218.967, 259.403, 309.987, 367.742, 433.738, 511.482, 598.535, 697.871, 813.687, 944.076]"
58_E6_C5_01_10_FC,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.112, 6.409, 8.087, 10.071, 12.741, 15.869, 19.837, 24.643, 30.518, 37.69, 43.717, 54.322, 66.758, 81.788, 99.641, 120.089, 144.427, 172.54149999999998, 205.005, 242.695, 289.158, 342.947, 404.44, 475.776, 558.328, 650.912, 759.06, 880.903]"
58_E6_C5_01_10_FC,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.807, 6.027, 7.63, 9.537, 11.978, 14.954, 18.692, 23.27, 28.687, 35.554, 41.199, 51.194, 63.325, 77.592, 94.224, 113.985, 136.873, 163.5, 194.36200000000002, 230.182, 270.466, 320.897, 379.797, 446.708, 522.927, 611.276, 711.91, 826.3905]"
58_E6_C5_01_10_FC,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.463, 5.646, 7.095, 8.927, 11.139, 13.962, 17.472, 21.744, 26.932, 33.188, 39.139, 48.638000000000005, 59.892, 73.167, 89.647, 108.186, 130.083, 155.45100000000002, 184.787, 218.662, 255.512, 303.197, 357.595, 419.852, 494.24, 576.562, 671.626, 779.8505]"
58_E6_C5_00_FC_50,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.602, 1.907, 2.441, 2.976, 3.738, 4.654, 5.875, 7.248, 9.003, 11.215, 14.191, 17.7, 21.897, 27.085, 33.112, 40.436, 48.905, 58.976, 70.649, 84.154, 101.244, 119.631, 141.299, 165.103, 192.34, 222.324, 257.649, 296.178]"
58_E6_C5_00_FC_50,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.831, 2.213, 2.823, 3.51, 4.349, 5.493, 6.867, 8.469, 10.605, 13.123, 16.327, 20.218, 25.101, 30.747, 37.766, 45.853, 55.314, 66.529, 79.347, 94.148, 112.688, 132.143, 155.566, 181.735, 211.032, 243.915, 281.224, 322.576]"
